benchmark_set,qid,hop_count,gold_documents_count,gold_chunks_count,gold_spans_count,spans_verbatim_verified,references_doc034,references_doc086,contamination_flag,question_excerpt
holdout2,H2_197,3,1,3,3,True,False,False,CLEAN,根据《乡村医生从业管理条例》的规定，乡村医生管理工作的制度总则、全国与地方卫生行政主管部门的监管职责划分，以及地方各级人民政府的培训义务之间如何衔接？请结合该条例第一章总则、第三条和第五条，说明在乡村
holdout2,H2_198,3,1,3,3,True,False,False,CLEAN,根据《病原微生物实验室生物安全管理条例》，某实验室从事与病原微生物菌（毒）种、样本有关的研究活动，其生物安全管理应如何适用该条例？具体而言，该条例的适用范围（包括对病原微生物和实验活动的定义）与总则性
holdout2,H2_199,3,1,3,3,True,False,False,CLEAN,根据《中华人民共和国中医药法》总则、第四条和第六条的规定，在中医药事业发展的制度框架中，国家、县级以上人民政府以及社会力量分别承担何种职责？这三者之间如何衔接配合，以统筹推进中医药事业发展并保障公民获
holdout2,H2_200,3,1,3,3,True,False,False,CLEAN,某美容服务机构在本机构业务范围之外开展医疗美容业务，根据《医疗机构管理条例实施细则》的规定，该机构是否需要申请设置相应类别的医疗机构？如果需要，其申请设置和执业的法律依据分别涉及总则、第四条和第六条中
holdout2,H2_201,3,1,3,3,True,False,False,CLEAN,根据《中华人民共和国人口与计划生育法》第一章总则、第三条和第五条的规定，在开展人口与计划生育工作时，如何将总则确立的基本原则、第三条规定的与妇女发展相结合的要求，以及第五条规定的国务院和地方各级人民政
holdout2,H2_202,3,1,3,3,True,False,False,CLEAN,根据《护士条例》的规定，一名人员要成为本条例所称的护士，需要经过何种执业注册程序？该注册及后续的护士监督管理工作分别由哪些层级的卫生主管部门负责？请结合《护士条例》的总则、护士定义条款和监督管理条款，
holdout2,H2_203,3,1,3,3,True,False,False,CLEAN,根据《中华人民共和国基本医疗卫生与健康促进法》第一章总则、第三条和第五条的规定，请回答：该法确立的医疗卫生与健康事业的核心原则是什么？国家为保障公民获得基本医疗卫生服务的权利，建立了哪些制度？这些制度
holdout2,H2_204,3,1,3,3,True,False,False,CLEAN,根据《中华人民共和国母婴保健法》第二条、第五条以及第二章婚前保健的规定，国家在母婴保健事业中承担了哪些基础性义务？这些义务如何通过婚前保健制度与教育科研推广机制相互衔接，从而形成对边远贫困地区母婴保健
holdout2,H2_205,3,3,3,3,True,False,False,CLEAN,某医疗机构在开展计划生育技术服务过程中发生医疗事故，患者主张权利。请问：该机构及其人员从事计划生育技术服务活动是否受《计划生育技术服务管理条例》约束？处理该医疗事故应依据哪部条例、其立法目的是什么？同
holdout2,H2_206,3,3,3,3,True,False,False,CLEAN,某医疗机构在开展计划生育技术服务过程中，因操作不当导致患者需要接受人体器官移植，且该机构在移植环节涉嫌参与人体器官买卖。请问：根据《计划生育技术服务管理条例》《医疗事故处理条例》和《人体器官移植条例》
holdout2,H2_207,3,3,3,3,True,False,False,CLEAN,某医疗机构在传染病防治过程中需要处置医疗废物，根据《医疗废物管理条例》总则、《中华人民共和国传染病防治法》总则和《医疗机构管理条例》总则，该机构在医疗废物的管理、传染病防治义务以及医疗机构执业监管方面
holdout2,H2_208,3,1,3,3,True,False,False,CLEAN,根据《食盐加碘消除碘缺乏危害管理条例》，碘缺乏危害的法定定义是什么？该条例的立法目的和总体制度框架由哪一章规定？在防治与监管职责上，国务院卫生行政部门与国务院盐业主管机构如何分工衔接？
holdout2,H2_209,3,1,3,3,True,False,False,CLEAN,某市卫生健康委员会在监督检查中发现，一家医疗卫生机构收治的传染病病人产生的生活垃圾被混入普通生活垃圾中清运，同时该机构废弃的麻醉药品未按有关法律、行政法规和国家有关规定、标准执行管理。请问：根据《医疗
holdout2,H2_210,3,1,3,3,True,False,False,CLEAN,根据《艾滋病防治条例》，国家艾滋病防治规划的制定主体和程序是什么？县级以上地方人民政府在制定本行政区域的艾滋病防治行动计划时，应依照什么规定？同时，该条例对艾滋病病毒感染者、艾滋病病人及其家属的合法权
holdout2,H2_211,3,1,3,3,True,False,False,CLEAN,根据《麻醉药品和精神药品管理条例》第一章总则、第二条和第四条，回答：该条例对麻醉药品药用原植物种植以及麻醉药品和精神药品的实验研究、生产、经营、使用、储存、运输等活动，在适用范围、管制原则和禁止性规定
holdout2,H2_212,3,1,3,3,True,False,False,CLEAN,根据《中华人民共和国国境卫生检疫法》第二章（检疫）、第四章（卫生监督）和第六章（附则）的规定，请综合说明：国境卫生检疫机关在实施检疫、卫生监督以及适用附则条款时，其职责衔接与法律适用关系应如何完整理解
holdout2,H2_213,3,1,3,3,True,False,False,CLEAN,某行政执法机关在查处一起知识产权违法案件时，根据调查收集的证据和查明的案件事实，认为存在犯罪的合理嫌疑，需要公安机关采取措施进一步获取证据以判断是否达到刑事案件立案追诉标准。该机关内部就移送问题产生分
holdout2,H2_214,3,1,3,3,True,False,False,CLEAN,根据《中华人民共和国食品安全法实施条例》第一章总则、第四条以及第二章食品安全风险监测和评估的规定，县级以上人民政府在食品安全监督管理体制建设、风险监测和评估制度衔接以及乡镇人民政府和街道办事处的协同职
holdout2,H2_215,3,3,3,3,True,False,False,CLEAN,某养生店未取得《医疗机构执业许可证》擅自开展针灸服务，导致顾客肺脏破裂身亡；同时该店还以“中医”名义使用断肠草治疗关节炎。在查处过程中，卫生行政部门发现该店曾从事计划生育技术服务活动。请问：1）对该店
holdout2,H2_216,3,1,3,3,True,False,False,CLEAN,根据《医疗事故处理条例》，在医疗事故的预防与处置工作中，如何将立法目的、处理原则与第二章的具体制度要求相衔接，以形成完整的医疗事故处理机制？请结合条例第一条、第三条及第二章的规定，说明该机制在制度要求
holdout2,H2_217,3,1,3,3,True,False,False,CLEAN,根据《中华人民共和国传染病防治法》第一章总则、第五条和第七条的规定，在传染病防治工作中，各级人民政府、疾病预防控制机构和医疗机构之间如何形成完整的领导、执行与协同体系？请具体说明各级人民政府的领导职责
holdout2,H2_218,3,1,3,3,True,False,False,CLEAN,《血吸虫病防治条例》的制定依据、立法目的与施行时间分别是什么？该条例要求血吸虫病防治地区县级以上地方人民政府如何统一领导本行政区域内的防治工作？
holdout2,H2_219,3,1,3,3,True,False,False,CLEAN,根据《医疗机构管理条例》的规定，该条例的适用范围涵盖哪些类型的医疗机构？国家对于医疗机构的发展持何种态度？在适用本条例时，总则部分与具体条款之间应如何衔接理解？
holdout2,H2_220,3,3,3,3,True,False,False,CLEAN,某机构在中华人民共和国境内同时开展母婴保健服务活动和计划生育技术服务活动。根据《中华人民共和国母婴保健法实施办法》第二条、《计划生育技术服务管理条例》第二条以及《医疗事故处理条例》第一条的规定，回答以
holdout2,H2_221,3,1,3,3,True,False,False,CLEAN,在中华人民共和国境内，从事计划生育技术服务的机构及其人员应当遵守哪部条例？该条例规定的计划生育技术服务网络由哪些机构组成？该网络中的机构提供的计划生育技术服务具体包括哪些内容？请结合《计划生育技术服务
holdout2,H2_222,3,1,3,3,True,False,False,CLEAN,根据《中华人民共和国精神卫生法》的总则、第二条和第四条，在中华人民共和国境内开展精神障碍患者康复活动时，应如何理解该法的适用范围、患者人格尊严与财产安全保护，以及信息保密义务与依法公开例外之间的制度衔
holdout2,H2_223,3,1,3,3,True,False,False,CLEAN,《中华人民共和国献血法》于1997年12月29日由第八届全国人民代表大会常务委员会第二十九次会议通过，自1998年10月1日起施行。该法第三条规定地方各级人民政府领导本行政区域内的献血工作，统一规划并
holdout2,H2_224,3,3,3,3,True,False,False,CLEAN,在传染病防治与医疗机构管理的法律体系中，如何统筹适用《国内交通卫生检疫条例》第三条、《中华人民共和国传染病防治法》第一章总则以及《医疗机构管理条例》第一章总则，以确定检疫传染病的范围、诊断标准及其与传
holdout2,H2_225,3,1,3,3,True,False,False,CLEAN,根据《中华人民共和国生物安全法》第一章总则、第二条和第四条，请回答：该法对生物安全工作的领导体制和治理体系建设提出了什么总体要求？该法所称“生物安全”的定义是什么？该法适用的活动范围包括哪些？并说明这
holdout2,H2_226,3,1,3,3,True,False,False,CLEAN,某机构在中华人民共和国境内拟开展母婴保健服务活动，同时计划开展计划生育技术服务活动。根据《中华人民共和国母婴保健法实施办法》的相关规定，请回答以下问题：(1) 该机构及其人员从事母婴保健服务活动时，应
